date,ticker,betsize_u,betsize_c,betsize_cl,pnl_u,pnl_c,pnl_cl
2024-02-28,HAS,12381.0,0.0,0.0,0.0001743094663448,0.0,0.0
2024-02-28,BEN,12941.0,12941.0,32352.5,7.227015899435071e-05,7.227015899435071e-05,0.0001806753974858
2024-02-28,CFR,16923.0,0.0,0.0,-0.0002006626999679,0.0,0.0
2024-02-28,ESS,16923.0,0.0,0.0,0.0002444710264112,0.0,0.0
2024-02-28,EWBC,16923.0,0.0,0.0,-6.776708516559383e-05,0.0,0.0
2024-02-28,EXPE,16923.0,0.0,0.0,2.497686801428923e-06,0.0,0.0
2024-02-28,FHN,16923.0,0.0,0.0,-2.4055546443604923e-05,0.0,0.0
2024-02-28,FITB,16923.0,0.0,0.0,-6.026021456288646e-05,0.0,0.0
2024-02-28,KEY,16923.0,0.0,0.0,-7.263123142951415e-05,0.0,0.0
2024-02-28,LW,16923.0,0.0,0.0,-3.190182176192508e-05,0.0,0.0
2024-02-28,RCL,16923.0,0.0,0.0,7.937914619942324e-05,0.0,0.0
2024-02-28,RITM,16923.0,0.0,0.0,-1.5935100680865384e-05,0.0,0.0
2024-02-28,SCCO,16923.0,0.0,0.0,-0.0002160122445443,0.0,0.0
2024-02-28,SEB,16923.0,0.0,0.0,-0.0003546591746774,0.0,0.0
2024-02-28,WWD,10000.0,10000.0,25000.0,-0.0001505861766655,-0.0001505861766655,-0.0003764654416637
2024-02-28,ALK,12500.0,12500.0,31250.0,5.60538116591925e-05,5.60538116591925e-05,0.0001401345291479
2024-02-28,CSGP,12500.0,12500.0,31250.0,0.0003130935422602,0.0003130935422602,0.0007827338556505
2024-02-28,NTAP,12500.0,12500.0,31250.0,-0.0001757848563725,-0.0001757848563725,-0.0004394621409313
2024-02-28,RH,12500.0,12500.0,31250.0,8.090306860580125e-05,8.090306860580125e-05,0.0002022576715145
2024-02-28,BAC,16923.0,0.0,0.0,4.482274641191769e-05,0.0,0.0
2024-02-28,ALSN,12381.0,0.0,0.0,0.0001157124706892,0.0,0.0
2024-02-28,ARES,12381.0,0.0,0.0,-8.644059127410324e-05,0.0,0.0
2024-02-28,BKNG,12381.0,0.0,0.0,-6.233012268422704e-05,0.0,0.0
2024-02-28,CBRE,12941.0,12941.0,32352.5,0.0001827565230473,0.0001827565230473,0.0004568913076183
2024-02-28,WSM,12381.0,0.0,0.0,0.0001029868666988,0.0,0.0
2024-02-28,WSC,12381.0,0.0,0.0,-0.0001338339490098,0.0,0.0
2024-02-28,VVV,12381.0,0.0,0.0,8.766310394820952e-06,0.0,0.0
2024-02-28,VMC,12381.0,0.0,0.0,-4.983381332874162e-05,0.0,0.0
2024-02-28,PSX,12381.0,0.0,0.0,0.000300222057735,0.0,0.0
2024-02-28,NVT,12381.0,0.0,0.0,-7.4922556011816196e-06,0.0,0.0
2024-02-28,NUE,12381.0,0.0,0.0,3.294180777486114e-05,0.0,0.0
2024-02-28,AN,12941.0,12941.0,32352.5,-2.593422138394612e-05,-2.593422138394612e-05,-6.48355534598653e-05
2024-02-28,MHK,12381.0,0.0,0.0,0.000170801578293,0.0,0.0
2024-02-28,KEX,12381.0,0.0,0.0,-0.00018436192131,0.0,0.0
2024-02-28,JBL,12381.0,0.0,0.0,0.0001072248307287,0.0,0.0
2024-02-28,RHI,13333.0,13333.0,33332.5,-3.4834535954216004e-05,-3.4834535954216004e-05,-8.708633988554001e-05
2024-02-28,EXP,12381.0,0.0,0.0,-2.7716703311345903e-05,0.0,0.0
2024-02-28,ETN,12381.0,0.0,0.0,-0.0001609128703536,0.0,0.0
2024-02-28,CSL,12381.0,0.0,0.0,-8.592189143345352e-05,0.0,0.0
2024-02-28,CMI,12381.0,0.0,0.0,7.324371873986887e-05,0.0,0.0
2024-02-28,CDW,12381.0,0.0,0.0,-6.147292729155686e-05,0.0,0.0
2024-02-28,MDU,12381.0,0.0,0.0,6.945835837841458e-05,0.0,0.0
2024-02-28,LUMN,13333.0,13333.0,33332.5,0.0003397027600849,0.0003397027600849,0.0008492569002123
2024-02-28,NTNX,18095.0,0.0,0.0,-0.0003653349792999,0.0,0.0
2024-02-28,GPS,13333.0,13333.0,33332.5,-0.0001507365536142,-0.0001507365536142,-0.0003768413840356
2024-02-28,FCN,16500.0,0.0,0.0,0.0001726116410894,0.0,0.0
2024-02-28,EVR,16500.0,0.0,0.0,0.0001193882585101,0.0,0.0
2024-02-28,EGP,16500.0,0.0,0.0,-1.02606139408674e-05,0.0,0.0
2024-02-28,COF,16500.0,0.0,0.0,0.0001561285116995,0.0,0.0
2024-02-28,BYD,16500.0,0.0,0.0,0.0002381443298969,0.0,0.0
2024-02-28,BBWI,16500.0,0.0,0.0,0.0005357829523606,0.0,0.0
2024-02-28,ALLY,16500.0,0.0,0.0,-2.7280242491044947e-05,0.0,0.0
2024-02-28,ALLE,16500.0,0.0,0.0,9.217877094971985e-05,0.0,0.0
2024-02-28,FR,16500.0,0.0,0.0,6.23936471922885e-06,0.0,0.0
2024-02-28,SIRI,12941.0,12941.0,32352.5,0.0007174212968769,0.0007174212968769,0.0017935532421924
2024-02-28,PAYC,12941.0,12941.0,32352.5,0.0001367589916392,0.0001367589916392,0.0003418974790981
2024-02-28,IPGP,13333.0,13333.0,33332.5,6.884143002424934e-05,6.884143002424934e-05,0.0001721035750606
2024-02-28,LYV,12941.0,12941.0,32352.5,0.0001401371098455,0.0001401371098455,0.0003503427746138
2024-02-28,LPX,12941.0,12941.0,32352.5,0.0002504513002325,0.0002504513002325,0.0006261282505813
2024-02-28,LAD,12941.0,12941.0,32352.5,1.0701063382646352e-05,1.0701063382646352e-05,2.675265845661588e-05
2024-02-28,KMX,12941.0,12941.0,32352.5,0.0001088780457628,0.0001088780457628,0.000272195114407
2024-02-28,JCI,12941.0,12941.0,32352.5,3.0516501699214237e-05,3.0516501699214237e-05,7.629125424803558e-05
2024-02-28,HRB,12941.0,12941.0,32352.5,-9.293297372285496e-05,-9.293297372285496e-05,-0.0002323324343071
2024-02-28,RYN,12941.0,12941.0,32352.5,7.350742987777976e-05,7.350742987777976e-05,0.0001837685746944
2024-02-28,FND,12941.0,12941.0,32352.5,0.0003670949441014,0.0003670949441014,0.0009177373602536
2024-02-28,FRPT,16500.0,0.0,0.0,-0.0001076548428597,0.0,0.0
2024-02-28,JWN,16500.0,0.0,0.0,-9.230137916721646e-05,0.0,0.0
2024-02-28,ED,12857.0,0.0,0.0,-2.9607698001477855e-05,0.0,0.0
2024-02-28,EVRG,12857.0,0.0,0.0,-2.5784279071035424e-05,0.0,0.0
2024-02-28,HE,12857.0,0.0,0.0,-0.000154409241679,0.0,0.0
2024-02-28,LNT,12857.0,0.0,0.0,-1.6199676006477428e-05,0.0,0.0
2024-02-28,NFG,12857.0,0.0,0.0,-7.610882687428884e-05,0.0,0.0
2024-02-28,NI,12857.0,0.0,0.0,-7.9090459713297e-05,0.0,0.0
2024-02-28,OGE,12857.0,0.0,0.0,-1.1638934390895428e-05,0.0,0.0
2024-02-28,PPL,12857.0,0.0,0.0,-6.820530485704457e-05,0.0,0.0
2024-02-28,HD,16500.0,0.0,0.0,9.006496178151451e-05,0.0,0.0
2024-02-28,VIRT,12857.0,0.0,0.0,2.239920358387328e-05,0.0,0.0
2024-02-28,Z,16500.0,0.0,0.0,0.0003632747456059,0.0,0.0
2024-02-28,STE,16500.0,0.0,0.0,8.373473249612956e-05,0.0,0.0
2024-02-28,ROL,16500.0,0.0,0.0,-0.0001377870563674,0.0,0.0
2024-02-28,R,16500.0,0.0,0.0,-0.0002919621631492,0.0,0.0
2024-02-28,PTC,16500.0,0.0,0.0,0.0002030211480362,0.0,0.0
2024-02-28,NVCR,16500.0,0.0,0.0,-0.000213493530499,0.0,0.0
2024-02-28,MIDD,16500.0,0.0,0.0,0.0001200668677068,0.0,0.0
2024-02-28,LII,16500.0,0.0,0.0,0.0001151826313429,0.0,0.0
2024-02-28,WEC,12857.0,0.0,0.0,-1.6632785067452998e-05,0.0,0.0
2024-02-28,EXR,12941.0,12941.0,32352.5,-0.0002260336122049,-0.0002260336122049,-0.0005650840305123
2024-02-28,MTZ,12941.0,12941.0,32352.5,0.0001772283150548,0.0001772283150548,0.000443070787637
2024-02-28,CLF,12941.0,12941.0,32352.5,0.0001287679250804,0.0001287679250804,0.0003219198127011
2024-02-28,EQT,18095.0,0.0,0.0,4.441154700222162e-05,0.0,0.0
2024-02-28,CMCSA,10000.0,10000.0,25000.0,-2.1306818181818e-05,-2.1306818181818e-05,-5.3267045454545e-05
2024-02-28,DT,10000.0,10000.0,25000.0,-0.000110497237569,-0.000110497237569,-0.0002762430939226
2024-02-28,CVNA,12941.0,12941.0,32352.5,-0.000559910095633,-0.000559910095633,-0.0013997752390826
2024-02-28,EXC,18095.0,0.0,0.0,-0.0001255127006645,0.0,0.0
2024-02-28,FWONA,18095.0,0.0,0.0,0.0005794308109369,0.0,0.0
2024-02-28,TTWO,10000.0,10000.0,25000.0,6.734913793103401e-05,6.734913793103401e-05,0.0001683728448275
2024-02-28,KMPR,18095.0,0.0,0.0,-0.0002884568294235,0.0,0.0
2024-02-28,MPW,18095.0,0.0,0.0,0.0002196024040684,0.0,0.0
2024-02-28,DDOG,18095.0,0.0,0.0,9.480516145128172e-05,0.0,0.0
2024-02-28,NFLX,18095.0,0.0,0.0,2.0956569069159143e-05,0.0,0.0
2024-02-28,PANW,18095.0,0.0,0.0,0.0002831014184136,0.0,0.0
2024-02-28,PEG,18095.0,0.0,0.0,0.0003055585144882,0.0,0.0
2024-02-28,RRC,18095.0,0.0,0.0,-1.7310495626821714e-05,0.0,0.0
2024-02-28,TDG,18095.0,0.0,0.0,3.082664070738972e-05,0.0,0.0
2024-02-28,VRT,18095.0,0.0,0.0,-0.0005024016260463,0.0,0.0
2024-02-28,VST,18095.0,0.0,0.0,0.0005152049301977,0.0,0.0
2024-02-28,WAB,18095.0,0.0,0.0,0.0001900760304121,0.0,0.0
2024-02-28,WRB,18095.0,0.0,0.0,9.368625018385325e-05,0.0,0.0
2024-02-28,VTR,14286.0,0.0,0.0,-1.6834450018515716e-05,0.0,0.0
2024-02-28,AMT,12857.0,0.0,0.0,-0.0002491610507327,0.0,0.0
2024-02-28,ARMK,18095.0,0.0,0.0,-0.0003167813782385,0.0,0.0
2024-02-28,FOX,10000.0,10000.0,25000.0,1.8507647958362e-05,1.8507647958362e-05,4.6269119895905006e-05
2024-02-28,AEE,18095.0,0.0,0.0,3.804717850133839e-05,0.0,0.0
2024-02-28,ACHC,11111.0,0.0,0.0,-0.0002073073211308,0.0,0.0
2024-02-28,BR,11111.0,0.0,0.0,-6.937506937506889e-05,0.0,0.0
2024-02-28,EXPD,11111.0,0.0,0.0,-5.641589800005556e-05,0.0,0.0
2024-02-28,GMED,11111.0,0.0,0.0,-0.0002269945607848,0.0,0.0
2024-02-28,JNJ,11111.0,0.0,0.0,3.795721187025556e-05,0.0,0.0
2024-02-28,LOPE,11111.0,0.0,0.0,1.578754943995667e-05,0.0,0.0
2024-02-28,ANET,18095.0,0.0,0.0,-0.0001718579523457,0.0,0.0
2024-02-28,PRGO,11111.0,0.0,0.0,0.0003661834212428,0.0,0.0
2024-02-28,TMUS,11111.0,0.0,0.0,-2.7852504008042218e-05,0.0,0.0
2024-02-28,ADP,18095.0,0.0,0.0,-7.2222343601418e-05,0.0,0.0
2024-02-28,MRNA,11111.0,0.0,0.0,0.0002900584795321,0.0,0.0
2024-02-28,AEP,12857.0,0.0,0.0,3.558963602289857e-05,0.0,0.0
2024-02-29,NTAP,16667.0,16667.0,41667.5,-0.0001003792103502,-0.0001003792103502,-0.0002509480258755
2024-02-29,MORN,16667.0,16667.0,41667.5,-0.0002365121141923,-0.0002365121141923,-0.0005912802854808
2024-02-29,CSGP,16667.0,16667.0,41667.5,0.0001800232288037,0.0001800232288037,0.0004500580720092
2024-02-29,TWLO,20000.0,0.0,0.0,-0.0001993686658913,0.0,0.0
2024-02-29,SIRI,20000.0,0.0,0.0,0.0003555555555555,0.0,0.0
2024-02-29,DAL,13333.0,0.0,0.0,3.161805390878133e-05,0.0,0.0
2024-02-29,GPS,13333.0,0.0,0.0,0.0003496143958868,0.0,0.0
2024-02-29,LUMN,13333.0,0.0,0.0,-0.0002424242424242,0.0,0.0
2024-02-29,RHI,13333.0,0.0,0.0,6.436440153484266e-05,0.0,0.0
2024-02-29,CMCSA,25000.0,0.0,0.0,-0.0001881025158711,0.0,0.0
2024-02-29,WWD,25000.0,0.0,0.0,-5.299604296212501e-06,0.0,0.0
2024-02-29,RYN,20000.0,0.0,0.0,0.0002648616833431,0.0,0.0
2024-02-29,MS,20000.0,0.0,0.0,-7.180081065430999e-05,0.0,0.0
2024-02-29,LYV,20000.0,0.0,0.0,0.000369670237345,0.0,0.0
2024-02-29,LPX,20000.0,0.0,0.0,-8.108108108108e-06,0.0,0.0
2024-02-29,LAD,20000.0,0.0,0.0,-0.0003214104486983,0.0,0.0
2024-02-29,HRB,20000.0,0.0,0.0,0.0004551721365837,0.0,0.0
2024-02-29,FND,20000.0,0.0,0.0,-0.0004353265897958,0.0,0.0
2024-02-29,CVNA,20000.0,0.0,0.0,0.0005830456463367,0.0,0.0
2024-02-29,CBRE,20000.0,0.0,0.0,-0.0001146937892231,0.0,0.0
2024-02-29,YETI,13333.0,0.0,0.0,-0.0002330221051791,0.0,0.0
2024-02-29,SCHW,13333.0,0.0,0.0,0.0001534888417651,0.0,0.0
2024-02-29,URI,15833.0,0.0,0.0,2.9287513788732838e-05,0.0,0.0
2024-02-29,LECO,11786.0,11786.0,29465.0,-6.894900845154537e-05,-6.894900845154537e-05,-0.0001723725211288
2024-02-29,BERY,20000.0,0.0,0.0,-0.0002504783440598,0.0,0.0
2024-02-29,IP,20000.0,0.0,0.0,0.0006850114460562,0.0,0.0
2024-02-29,TFSL,20000.0,0.0,0.0,0.0002325673502689,0.0,0.0
2024-02-29,NTNX,15833.0,0.0,0.0,-0.0003104463702233,0.0,0.0
2024-02-29,NVAX,15833.0,0.0,0.0,-0.00125667658617,0.0,0.0
2024-02-29,PANW,15833.0,0.0,0.0,-0.0002622342559165,0.0,0.0
2024-02-29,PEG,15833.0,0.0,0.0,-0.0001183775441345,0.0,0.0
2024-02-29,CDW,18571.0,0.0,0.0,-3.237801770075229e-05,0.0,0.0
2024-02-29,AXON,18571.0,0.0,0.0,-0.0003120135187737,0.0,0.0
2024-02-29,ARES,18571.0,0.0,0.0,0.0001339828154834,0.0,0.0
2024-02-29,AMT,20000.0,0.0,0.0,0.000375,0.0,0.0
2024-02-29,CCI,20000.0,0.0,0.0,8.770327060113201e-05,0.0,0.0
2024-02-29,CDNS,20000.0,0.0,0.0,0.0001242975206611,0.0,0.0
2024-02-29,EVRG,20000.0,0.0,0.0,8.840498600865e-05,0.0,0.0
2024-02-29,GLPI,20000.0,0.0,0.0,-7.447973713034e-05,0.0,0.0
2024-02-29,HE,20000.0,0.0,0.0,0.000433734939759,0.0,0.0
2024-02-29,NFG,20000.0,0.0,0.0,8.173273395994799e-05,0.0,0.0
2024-02-29,OGE,20000.0,0.0,0.0,0.0002401681176823,0.0,0.0
2024-02-29,PPL,20000.0,0.0,0.0,-1.5173983515536e-05,0.0,0.0
2024-02-29,PNW,15833.0,0.0,0.0,-0.0002742223496733,0.0,0.0
2024-02-29,PSTG,15833.0,0.0,0.0,0.000614691540351,0.0,0.0
2024-02-29,RRC,15833.0,0.0,0.0,7.546870034953958e-05,0.0,0.0
2024-02-29,SSRM,15833.0,0.0,0.0,0.0001459293394777,0.0,0.0
2024-02-29,AVT,20000.0,0.0,0.0,-5.567081827916001e-05,0.0,0.0
2024-02-29,ALNY,20000.0,0.0,0.0,0.0007024714221853,0.0,0.0
2024-02-29,NFLX,15833.0,0.0,0.0,3.485036546683275e-05,0.0,0.0
2024-02-29,EA,15000.0,0.0,0.0,-0.0001845968743868,0.0,0.0
2024-02-29,ETN,18571.0,0.0,0.0,0.0001294204252428,0.0,0.0
2024-02-29,HUBB,18571.0,0.0,0.0,0.000262719218122,0.0,0.0
2024-02-29,JBLU,18571.0,0.0,0.0,-8.637873754152872e-05,0.0,0.0
2024-02-29,MDU,18571.0,0.0,0.0,8.570110092950714e-06,0.0,0.0
2024-02-29,MHK,18571.0,0.0,0.0,0.0002185992104108,0.0,0.0
2024-02-29,PSX,18571.0,0.0,0.0,-0.0001669903305417,0.0,0.0
2024-02-29,RBA,18571.0,0.0,0.0,-0.0002975728661499,0.0,0.0
2024-02-29,VMC,18571.0,0.0,0.0,-0.0001367567714123,0.0,0.0
2024-02-29,VVV,18571.0,0.0,0.0,-1.7437961099932288e-05,0.0,0.0
2024-02-29,BYD,11786.0,11786.0,29465.0,0.0002307717721686,0.0002307717721686,0.0005769294304215
2024-02-29,BBWI,11786.0,11786.0,29465.0,0.0001780161198197,0.0001780161198197,0.0004450402995494
2024-02-29,COF,11786.0,11786.0,29465.0,-6.896711870703836e-05,-6.896711870703836e-05,-0.0001724177967675
2024-02-29,AMP,11786.0,11786.0,29465.0,-0.0001524221852975,-0.0001524221852975,-0.0003810554632438
2024-02-29,ALLE,11786.0,11786.0,29465.0,6.690179960008757e-05,6.690179960008757e-05,0.0001672544990002
2024-02-29,AKAM,15833.0,0.0,0.0,0.000295175559433,0.0,0.0
2024-02-29,ANET,15833.0,0.0,0.0,0.0001462424242424,0.0,0.0
2024-02-29,ARMK,15833.0,0.0,0.0,-0.0002713871585841,0.0,0.0
2024-02-29,ARW,15833.0,0.0,0.0,-4.032258064515934e-05,0.0,0.0
2024-02-29,CB,15833.0,0.0,0.0,0.0001415360583864,0.0,0.0
2024-02-29,DBX,15833.0,0.0,0.0,3.9566847147023e-05,0.0,0.0
2024-02-29,DLR,15833.0,0.0,0.0,0.0002609107064552,0.0,0.0
2024-02-29,KMPR,15833.0,0.0,0.0,6.874493458376616e-05,0.0,0.0
2024-02-29,MRVL,15833.0,0.0,0.0,-0.0004308904106605,0.0,0.0
2024-02-29,MSGS,15833.0,0.0,0.0,-4.2179480348801415e-05,0.0,0.0
2024-02-29,ALLY,11786.0,11786.0,29465.0,-8.665966386554637e-05,-8.665966386554637e-05,-0.0002166491596638
2024-02-29,CSL,18571.0,0.0,0.0,1.1149546870978284e-05,0.0,0.0
2024-02-29,EQH,11786.0,11786.0,29465.0,7.184325108853436e-05,7.184325108853436e-05,0.0001796081277213
2024-02-29,FCN,11786.0,11786.0,29465.0,0.0003957933112833,0.0003957933112833,0.0009894832782082
2024-02-29,RJF,11786.0,11786.0,29465.0,-6.623376623376622e-05,-6.623376623376622e-05,-0.0001655844155844
2024-02-29,EVR,11786.0,11786.0,29465.0,0.0001112879728052,0.0001112879728052,0.0002782199320131
2024-02-29,FRT,15714.0,0.0,0.0,0.0001988151420825,0.0,0.0
2024-02-29,KEY,15714.0,0.0,0.0,-0.0001220742534301,0.0,0.0
2024-02-29,NLY,15714.0,0.0,0.0,-0.0001747881355932,0.0,0.0
2024-02-29,NVST,15714.0,0.0,0.0,0.0002766073127633,0.0,0.0
2024-02-29,RCL,15714.0,0.0,0.0,-0.0001025820364865,0.0,0.0
2024-02-29,REXR,15714.0,0.0,0.0,0.0001407980410707,0.0,0.0
2024-02-29,SCCO,15714.0,0.0,0.0,-8.597719117490172e-05,0.0,0.0
2024-02-29,R,11786.0,11786.0,29465.0,0.0001284347352833,0.0001284347352833,0.0003210868382083
2024-02-29,SEB,15714.0,0.0,0.0,-0.0003263889651349,0.0,0.0
2024-02-29,XRAY,15714.0,0.0,0.0,0.0006054515172283,0.0,0.0
2024-02-29,ROL,11786.0,11786.0,29465.0,0.0001052295918367,0.0001052295918367,0.0002630739795918
2024-02-29,SPG,11786.0,11786.0,29465.0,-0.0001748900487835,-0.0001748900487835,-0.0004372251219589
2024-02-29,SSNC,11786.0,11786.0,29465.0,3.695739819916179e-06,3.695739819916179e-06,9.239349549790448e-06
2024-02-29,WCC,11786.0,11786.0,29465.0,0.0002159643830284,0.0002159643830284,0.000539910957571
2024-02-29,Z,11786.0,11786.0,29465.0,8.401863686126036e-06,8.401863686126036e-06,2.100465921531509e-05
2024-02-29,WRB,15833.0,0.0,0.0,0.0003495033111355,0.0,0.0
2024-02-29,WAB,15833.0,0.0,0.0,0.0001698977036984,0.0,0.0
2024-02-29,VST,15833.0,0.0,0.0,0.0004441730300936,0.0,0.0
2024-02-29,UDR,15714.0,0.0,0.0,-0.0001142537551933,0.0,0.0
2024-02-29,EWBC,15714.0,0.0,0.0,6.871510561043229e-05,0.0,0.0
2024-02-29,FITB,15714.0,0.0,0.0,-0.0001945754716981,0.0,0.0
2024-02-29,CFR,15714.0,0.0,0.0,-3.7743319036621e-05,0.0,0.0
2024-02-29,FRPT,11786.0,11786.0,29465.0,0.0002025802221536,0.0002025802221536,0.0005064505553841
2024-02-29,GS,11786.0,11786.0,29465.0,-0.0001699432501057,-0.0001699432501057,-0.0004248581252643
2024-02-29,H,11786.0,11786.0,29465.0,0.0001264195464971,0.0001264195464971,0.0003160488662429
2024-02-29,HD,11786.0,11786.0,29465.0,5.662831981291061e-05,5.662831981291061e-05,0.0001415707995322
2024-02-29,ACHC,12500.0,0.0,0.0,-0.0002427188658457,0.0,0.0
2024-02-29,BR,12500.0,0.0,0.0,0.0001240202401031,0.0,0.0
2024-02-29,ESS,15714.0,0.0,0.0,-5.5489252802144856e-05,0.0,0.0
2024-02-29,JNJ,12500.0,0.0,0.0,-4.783950617283875e-05,0.0,0.0
2024-02-29,MRNA,12500.0,0.0,0.0,-0.0004908310358552,0.0,0.0
2024-02-29,OMC,12500.0,0.0,0.0,-9.896934973428752e-06,0.0,0.0
2024-02-29,GMED,12500.0,0.0,0.0,0.0001599926860486,0.0,0.0
2024-02-29,TMUS,12500.0,0.0,0.0,8.590281578787251e-05,0.0,0.0
2024-02-29,TW,15833.0,0.0,0.0,-0.0002425514478923,0.0,0.0
2024-02-29,PVH,11786.0,11786.0,29465.0,-4.723474926328597e-05,-4.723474926328597e-05,-0.0001180868731582
2024-02-29,PRGO,12500.0,0.0,0.0,8.508338362579251e-05,0.0,0.0
2024-02-29,PRU,11786.0,11786.0,29465.0,8.65721368889025e-06,8.65721368889025e-06,2.164303422222563e-05
2024-02-29,PTC,11786.0,11786.0,29465.0,-0.0001533935861122,-0.0001533935861122,-0.0003834839652806
2024-02-29,MIDD,11786.0,11786.0,29465.0,4.7827875750378426e-05,4.7827875750378426e-05,0.0001195696893759
2024-02-29,LII,11786.0,11786.0,29465.0,-7.752288189958126e-05,-7.752288189958126e-05,-0.0001938072047489
2024-02-29,JWN,11786.0,11786.0,29465.0,0.0005724527229368,0.0005724527229368,0.001431131807342
2024-02-29,NVCR,11786.0,11786.0,29465.0,0.0007293855042016,0.0007293855042016,0.0018234637605041
2024-02-29,CMI,18571.0,0.0,0.0,-0.0001698961335982,0.0,0.0
2024-03-01,ALLE,12692.0,0.0,0.0,7.463255250235696e-05,0.0,0.0
2024-03-01,SIRI,14667.0,0.0,0.0,0.0003683409436834,0.0,0.0
2024-03-01,RYN,14667.0,0.0,0.0,0.0001113898901375,0.0,0.0
2024-03-01,LYV,14667.0,0.0,0.0,3.3288627531894535e-05,0.0,0.0
2024-03-01,LAD,14667.0,0.0,0.0,4.36849911426544e-05,0.0,0.0
2024-03-01,KMX,14667.0,0.0,0.0,0.000119332146792,0.0,0.0
2024-03-01,JCI,14667.0,0.0,0.0,-0.0002435856593604,0.0,0.0
2024-03-01,ACM,26667.0,0.0,0.0,-0.0001439820022497,0.0,0.0
2024-03-01,GPS,26667.0,0.0,0.0,-8.421052631578667e-05,0.0,0.0
2024-03-01,RCL,12941.0,0.0,0.0,0.0001060493974466,0.0,0.0
2024-03-01,RH,12500.0,0.0,0.0,0.0001420713270919,0.0,0.0
2024-03-01,MORN,12500.0,0.0,0.0,-1.04865771812075e-05,0.0,0.0
2024-03-01,CSGP,12500.0,0.0,0.0,0.0001780995059174,0.0,0.0
2024-03-01,ALK,12500.0,0.0,0.0,0.0001237623762376,0.0,0.0
2024-03-01,ADP,15200.0,0.0,0.0,-1.5843714490554802e-05,0.0,0.0
2024-03-01,AKAM,15200.0,0.0,0.0,-4.673539518900312e-05,0.0,0.0
2024-03-01,ANET,15200.0,0.0,0.0,0.0003314204545454,0.0,0.0
2024-03-01,ARMK,15200.0,0.0,0.0,-0.0002649137229502,0.0,0.0
2024-03-01,ARW,15200.0,0.0,0.0,0.0002912914440769,0.0,0.0
2024-03-01,CB,15200.0,0.0,0.0,3.811235222802024e-05,0.0,0.0
2024-03-01,DBX,15200.0,0.0,0.0,-7.593671940049889e-05,0.0,0.0
2024-03-01,DDOG,15200.0,0.0,0.0,-0.0001765161290322,0.0,0.0
2024-03-01,DLR,15200.0,0.0,0.0,0.0004221931611695,0.0,0.0
2024-03-01,HRB,14667.0,0.0,0.0,0.0002768431131172,0.0,0.0
2024-03-01,EQT,15200.0,0.0,0.0,-6.542910949690712e-05,0.0,0.0
2024-03-01,GWRE,15200.0,0.0,0.0,0.0002333530156052,0.0,0.0
2024-03-01,MRVL,15200.0,0.0,0.0,0.0007209887336318,0.0,0.0
2024-03-01,NFLX,15200.0,0.0,0.0,0.0004836542871216,0.0,0.0
2024-03-01,NVAX,15200.0,0.0,0.0,0.0008958742632612,0.0,0.0
2024-03-01,PANW,15200.0,0.0,0.0,0.0004298200514138,0.0,0.0
2024-03-01,PNW,15200.0,0.0,0.0,-3.565459610027656e-05,0.0,0.0
2024-03-01,PSTG,15200.0,0.0,0.0,0.0006123594922587,0.0,0.0
2024-03-01,TDG,15200.0,0.0,0.0,6.799999999999976e-05,0.0,0.0
2024-03-01,URI,15200.0,0.0,0.0,0.0001565044343499,0.0,0.0
2024-03-01,VRT,15200.0,0.0,0.0,0.0004822222222222,0.0,0.0
2024-03-01,VST,15200.0,0.0,0.0,-0.0002313187144945,0.0,0.0
2024-03-01,WAB,15200.0,0.0,0.0,6.661953909232272e-05,0.0,0.0
2024-03-01,WRB,15200.0,0.0,0.0,0.0001923820895522,0.0,0.0
2024-03-01,SCHW,26667.0,0.0,0.0,-6.004202942059466e-05,0.0,0.0
2024-03-01,FWONA,15200.0,0.0,0.0,4.61165048543496e-06,0.0,0.0
2024-03-01,FND,14667.0,0.0,0.0,-4.484848484848453e-05,0.0,0.0
2024-03-01,RITM,12941.0,0.0,0.0,0.0001189446366782,0.0,0.0
2024-03-01,EBAY,14667.0,0.0,0.0,-0.0002661399949208,0.0,0.0
2024-03-01,WEC,15000.0,0.0,0.0,-0.0002385508647407,0.0,0.0
2024-03-01,VIRT,15000.0,0.0,0.0,0.0004749999999999,0.0,0.0
2024-03-01,OGE,15000.0,0.0,0.0,9.129640900787998e-06,0.0,0.0
2024-03-01,NI,15000.0,0.0,0.0,7.49999999999985e-05,0.0,0.0
2024-03-01,HPE,15000.0,0.0,0.0,0.0005747882229978,0.0,0.0
2024-03-01,HE,15000.0,0.0,0.0,0.0003673469387755,0.0,0.0
2024-03-01,GLPI,15000.0,0.0,0.0,4.9380649481083496e-05,0.0,0.0
2024-03-01,EVRG,15000.0,0.0,0.0,0.0001031299330689,0.0,0.0
2024-03-01,ETR,15000.0,0.0,0.0,-0.0002067726320407,0.0,0.0
2024-03-01,ED,15000.0,0.0,0.0,3.4486722611805e-06,0.0,0.0
2024-03-01,CDNS,15000.0,0.0,0.0,0.0005036447192517,0.0,0.0
2024-03-01,AMT,15000.0,0.0,0.0,0.0002156862745098,0.0,0.0
2024-03-01,VTR,14286.0,0.0,0.0,-0.0002958930221145,0.0,0.0
2024-03-01,SWK,14286.0,0.0,0.0,4.480066850669572e-05,0.0,0.0
2024-03-01,STWD,14286.0,0.0,0.0,0.0001615395420705,0.0,0.0
